
rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
-0.865520,0.404981,-0.294729,-0.214124,0.068799,-0.058548
-0.885135,0.340668,0.316988,-0.230101,0.075272,-0.049606
-0.509447,0.563238,-0.650558,-0.236597,0.086620,-0.063582
0.751351,0.258988,-0.606957,-0.214144,0.090538,-0.075932
0.381012,-0.213011,-0.899698,-0.200918,0.083792,-0.094237
-0.924176,0.381572,-0.017381,-0.216641,0.090266,-0.092567
0.220969,-0.177908,0.958917,-0.207330,0.084560,-0.070195
-0.686245,0.691317,0.226163,-0.217308,0.097201,-0.064021
0.957104,-0.282460,-0.064569,-0.193340,0.089452,-0.064032
0.808234,-0.543222,-0.227304,-0.173309,0.076799,-0.067297
0.188062,-0.735613,0.650773,-0.166223,0.060869,-0.053217
-0.711470,0.647121,-0.273942,-0.176708,0.072143,-0.057462
0.534600,-0.746609,-0.395951,-0.163288,0.056695,-0.063849
0.226884,-0.312952,-0.922272,-0.156062,0.049850,-0.079745
-0.709597,-0.703976,-0.029848,-0.166126,0.036144,-0.078838
0.488370,0.484081,0.726058,-0.154439,0.044143,-0.064465
0.874968,-0.476346,0.086751,-0.136379,0.035011,-0.061812
-0.926654,-0.238029,0.290954,-0.150005,0.030304,-0.055730
-0.598536,-0.107298,0.793878,-0.157607,0.027972,-0.041330
0.989155,-0.044037,0.140117,-0.138494,0.026771,-0.038306
0.634749,-0.758649,0.146785,-0.125818,0.013896,-0.035271
0.503021,-0.173294,0.846723,-0.115675,0.010876,-0.021046
-0.431854,0.639277,0.636260,-0.120694,0.020851,-0.010612
0.136338,0.866857,0.479553,-0.116678,0.034070,-0.002953
-0.507683,-0.831850,0.224240,-0.122694,0.020748,0.000542
-0.446112,-0.866863,0.222560,-0.127594,0.007299,0.003906
-0.384380,0.395587,0.834124,-0.131426,0.013095,0.016297
-0.589130,-0.670359,0.451159,-0.138157,0.003044,0.022692
0.647958,0.713797,-0.265791,-0.126764,0.013345,0.018511
0.515276,-0.696296,-0.499662,-0.117592,0.003207,0.011109
0.459641,-0.622868,0.633060,-0.109462,-0.005611,0.019869
-0.781922,-0.559859,0.274146,-0.118802,-0.013309,0.023400
-0.270217,-0.417909,-0.867372,-0.120876,-0.018851,0.011198
-0.374906,0.917172,0.135059,-0.124309,-0.006202,0.012872
0.869098,0.420923,0.259793,-0.111064,-0.000507,0.016164
0.377917,-0.074256,-0.922857,-0.104630,-0.001478,0.003808
-0.334365,-0.941941,0.030775,-0.107613,-0.013692,0.004159
-0.901383,-0.224209,0.370457,-0.117790,-0.016390,0.008855
0.171602,-0.985161,-0.003266,-0.114127,-0.028653,0.008701
0.858699,-0.304320,-0.412342,-0.101966,-0.032099,0.003438
-0.906300,0.234710,0.351472,-0.111896,-0.028805,0.007735
-0.387545,0.847960,-0.361624,-0.115258,-0.018113,0.003231
0.966475,0.195483,-0.166470,-0.102225,-0.015540,0.001186
0.725184,0.203592,0.657767,-0.092375,-0.012931,0.009003
0.380921,0.895583,0.229850,-0.086807,-0.002242,0.011601
-0.753848,0.187506,0.629725,-0.094563,-0.000036,0.018788
-0.415550,-0.523898,-0.743538,-0.098252,-0.006057,0.010026
-0.517157,0.655416,-0.550435,-0.103013,0.001459,0.003657
0.767977,0.405344,-0.495891,-0.093226,0.005997,-0.001956
0.985230,-0.141224,-0.096840,-0.081244,0.004361,-0.003010
0.022181,0.593229,-0.804728,-0.080107,0.010833,-0.011820
0.462672,0.514844,-0.721713,-0.074207,0.016311,-0.019536
0.469730,-0.478730,0.741735,-0.068358,0.010988,-0.011351
0.049185,-0.503122,0.862815,-0.067108,0.005519,-0.002051
-0.298780,-0.661562,0.687798,-0.069547,-0.001503,0.005210
-0.876374,-0.418764,-0.237917,-0.077951,-0.005850,0.002678
-0.308695,0.353301,-0.883111,-0.080330,-0.002147,-0.006454
0.288867,-0.469128,0.834551,-0.076563,-0.006912,0.002128
0.214615,-0.351838,-0.911126,-0.073621,-0.010396,-0.007097
-0.825977,-0.555145,0.097858,-0.081145,-0.015844,-0.006048
-0.272601,0.444204,-0.853447,-0.083041,-0.011289,-0.014438
0.072823,-0.907450,0.413801,-0.081512,-0.020075,-0.010239
0.772135,0.194122,0.605082,-0.073225,-0.017995,-0.004265
0.813803,-0.540268,0.214093,-0.064695,-0.023017,-0.002166
0.332974,0.876026,-0.348865,-0.060908,-0.014455,-0.005468
-0.107577,-0.700022,-0.705972,-0.061348,-0.020922,-0.012076
-0.854584,0.448802,-0.261272,-0.068762,-0.016532,-0.014405
0.129377,0.423654,0.896537,-0.066927,-0.012457,-0.005970
0.954808,-0.294848,0.037495,-0.057554,-0.015047,-0.005572
0.152812,-0.958159,-0.242034,-0.055641,-0.023621,-0.007721
-0.156278,-0.832406,-0.531674,-0.056548,-0.030907,-0.012442
-0.430385,-0.197595,0.880753,-0.059886,-0.032396,-0.004467
-0.912347,0.378009,0.157265,-0.067429,-0.028764,-0.003035
0.609933,0.331658,0.719711,-0.061488,-0.025602,0.003305
-0.801333,0.216208,-0.557781,-0.067921,-0.023499,-0.001574
-0.461144,0.831694,0.309242,-0.071311,-0.016127,0.001105
0.045526,-0.788309,-0.613593,-0.070312,-0.022727,-0.004149
-0.613494,0.712803,0.339908,-0.074916,-0.016494,-0.001233
0.370409,0.899859,-0.230329,-0.071173,-0.008793,-0.003158
-0.058687,0.938225,0.341012,-0.071069,-0.000901,-0.000290
0.964582,-0.168129,-0.203259,-0.062510,-0.002283,-0.001968
0.103904,0.792093,0.601491,-0.061146,0.004228,0.002979
0.804279,0.473479,-0.359100,-0.054110,0.008043,0.000035
0.440684,-0.872653,0.210413,-0.050120,0.000940,0.001732
-0.932256,0.358278,-0.050352,-0.057177,0.003799,0.001315
0.950699,0.303894,-0.061802,-0.049178,0.006181,0.000814
0.810904,-0.339432,-0.476678,-0.042406,0.003460,-0.002946
-0.009434,-0.951037,0.308934,-0.042148,-0.003997,-0.000509
-0.621651,-0.619168,-0.479771,-0.046640,-0.008766,-0.004224
-0.760838,-0.459075,-0.458667,-0.052134,-0.012230,-0.007720
0.410912,0.104581,-0.905657,-0.048600,-0.011338,-0.014575
0.351783,0.246170,-0.903133,-0.045566,-0.009388,-0.021306
0.755980,0.600652,-0.260213,-0.039540,-0.004801,-0.023102
0.665926,0.375869,0.644411,-0.034275,-0.001960,-0.018121
0.951313,-0.194253,-0.239309,-0.026974,-0.003384,-0.019759
-0.955445,-0.250341,0.156379,-0.033801,-0.005200,-0.018464
-0.465194,0.877605,-0.115775,-0.036950,0.001244,-0.019175
0.261647,-0.961802,0.080485,-0.034786,-0.005735,-0.018452
-0.101066,-0.286860,-0.952626,-0.035263,-0.007758,-0.025173
-0.557167,-0.756716,0.341972,-0.038991,-0.013107,-0.022551
-0.183391,-0.200194,0.962440,-0.040015,-0.014434,-0.015565
-0.759124,-0.641503,0.110476,-0.045079,-0.018850,-0.014677
0.149699,0.148931,-0.977451,-0.043717,-0.017677,-0.021410
0.002300,-0.576458,0.817123,-0.043398,-0.021557,-0.015587
-0.961614,-0.081716,-0.261956,-0.049730,-0.021972,-0.017286
0.179116,-0.778085,-0.602081,-0.048163,-0.027151,-0.021291
0.714888,-0.037200,-0.698249,-0.042972,-0.027219,-0.025896
-0.766358,-0.269277,0.583254,-0.047860,-0.028855,-0.021781
0.820642,-0.453160,-0.348127,-0.042031,-0.031703,-0.023971
0.811600,-0.537489,0.228935,-0.036340,-0.035074,-0.022285
-0.671438,-0.416917,-0.612659,-0.040546,-0.037603,-0.026195
0.561921,0.193810,-0.804166,-0.036582,-0.036081,-0.031313
0.232472,-0.964501,-0.125281,-0.034824,-0.042149,-0.031927
0.978659,-0.169988,-0.115454,-0.028243,-0.042979,-0.032469
-0.939884,0.007687,0.341406,-0.034124,-0.042652,-0.030057
0.801757,0.588151,-0.106133,-0.028766,-0.038608,-0.030545
0.779359,-0.565540,0.269750,-0.023619,-0.041965,-0.028632
-0.845778,0.237845,0.477586,-0.028822,-0.040194,-0.025428
0.265570,0.896713,0.354088,-0.026971,-0.034301,-0.023041
-0.569081,0.768948,0.291316,-0.030359,-0.029281,-0.021077
0.654422,0.152090,-0.740676,-0.026106,-0.028154,-0.025546
0.493386,0.056420,-0.867979,-0.022899,-0.027632,-0.030746
0.920385,-0.135293,0.366861,-0.017112,-0.028293,-0.028307
0.173993,-0.210295,-0.962030,-0.015947,-0.029403,-0.034001
0.856169,-0.468061,0.218846,-0.010661,-0.032061,-0.032468
0.282503,-0.927983,-0.242979,-0.008895,-0.037458,-0.033736
-0.243159,0.914478,0.323426,-0.010298,-0.031758,-0.031598
-0.370643,-0.925836,0.073841,-0.012443,-0.037080,-0.030970
0.773914,-0.530411,-0.346007,-0.007790,-0.039999,-0.032834
0.775430,0.518846,0.359872,-0.003183,-0.036712,-0.030524
0.521255,0.827747,0.207673,-0.000116,-0.031656,-0.029131
-0.923503,0.130449,-0.360730,-0.005484,-0.030714,-0.031059
-0.261284,-0.903657,0.339316,-0.006963,-0.035760,-0.028918
0.956245,-0.100581,0.274735,-0.001427,-0.036132,-0.027173
0.817387,-0.406566,-0.408145,0.003252,-0.038249,-0.029350
0.438908,-0.766675,-0.468583,0.005727,-0.042388,-0.031846
0.377354,-0.566454,0.732621,0.007827,-0.045349,-0.027527
0.346916,0.935295,0.069799,0.009732,-0.039840,-0.026980
-0.096979,-0.436249,0.894585,0.009135,-0.042054,-0.021831
0.721597,0.657978,0.215318,0.013094,-0.038165,-0.020514
0.457079,0.880642,0.124692,0.015547,-0.033089,-0.019712
0.565085,-0.707886,-0.423765,0.018566,-0.036796,-0.021932
0.301082,-0.638467,-0.708315,0.020110,-0.040084,-0.025682
-0.788279,-0.334125,0.516698,0.015716,-0.041682,-0.022735
-0.641107,0.565864,0.518439,0.012166,-0.038398,-0.019809
-0.288631,-0.788475,-0.543139,0.010549,-0.042431,-0.022623
-0.222032,-0.544268,-0.808996,0.009305,-0.045115,-0.026828
0.871908,0.046401,-0.487466,0.013893,-0.044628,-0.029278
-0.659257,-0.514458,0.548373,0.010332,-0.047114,-0.026222
-0.985685,0.161611,-0.048041,0.005090,-0.046015,-0.026337
0.028927,0.545172,-0.837825,0.005214,-0.042920,-0.030586
0.847872,0.277994,0.451478,0.009603,-0.041248,-0.028075
0.859924,-0.326660,-0.392204,0.014009,-0.042727,-0.029961
0.397650,-0.588739,-0.703748,0.015987,-0.045542,-0.033435
-0.467006,-0.177584,0.866238,0.013510,-0.046219,-0.028821
0.451407,-0.560384,0.694407,0.015744,-0.048842,-0.025131
0.898102,0.438299,0.036136,0.020223,-0.046369,-0.024820
-0.131579,-0.640352,0.756728,0.019456,-0.049369,-0.020873
-0.563240,-0.328683,-0.758108,0.016528,-0.050773,-0.024577
0.532740,-0.458112,0.711563,0.019109,-0.052810,-0.020897
-0.798555,-0.530810,-0.283815,0.015041,-0.055188,-0.022205
-0.248193,0.680481,-0.689453,0.013738,-0.051546,-0.025508
0.607824,-0.726454,0.320648,0.016664,-0.054870,-0.023803
0.495099,-0.408220,-0.766964,0.019010,-0.056603,-0.027446
0.790664,-0.508218,-0.341417,0.022774,-0.058806,-0.028977
-0.097489,-0.728752,0.677802,0.022190,-0.062058,-0.025546
0.234997,-0.782435,0.576690,0.023218,-0.065538,-0.022637
-0.382736,-0.268106,0.884100,0.021266,-0.066512,-0.018278
-0.409937,-0.894979,0.175966,0.019203,-0.070476,-0.017348
-0.716665,-0.499354,0.486864,0.015699,-0.072518,-0.014947
-0.104467,-0.951421,-0.289628,0.015130,-0.076683,-0.016249
0.135051,-0.266549,0.954313,0.015695,-0.077579,-0.011671
0.367833,0.425319,0.826923,0.017349,-0.075218,-0.007734
-0.606036,0.143956,0.782302,0.014436,-0.074194,-0.004042
0.830993,0.291925,-0.473530,0.018233,-0.072491,-0.006226
-0.773885,0.041127,-0.631990,0.014566,-0.071965,-0.009123
-0.748326,-0.181071,-0.638139,0.011051,-0.072468,-0.012022
-0.776404,-0.499614,-0.384165,0.007438,-0.074427,-0.013729
0.799526,-0.501372,-0.330733,0.011055,-0.076377,-0.015176
-0.505766,-0.741888,0.440231,0.008706,-0.079402,-0.013106
-0.038515,0.874851,-0.482859,0.008492,-0.075084,-0.015232
0.324410,-0.864591,0.383719,0.009915,-0.078640,-0.013435
-0.488133,0.538383,-0.686928,0.007682,-0.075873,-0.016455
-0.199242,0.366379,0.908884,0.006758,-0.073899,-0.012324
0.517407,-0.500962,-0.693777,0.009028,-0.075797,-0.015352
0.416254,-0.689345,-0.592905,0.010830,-0.078512,-0.017908
0.200609,-0.878331,-0.433925,0.011666,-0.082035,-0.019741
0.249368,-0.635560,0.730671,0.012708,-0.084463,-0.016449
0.003701,0.114357,-0.993433,0.012669,-0.083595,-0.020716
-0.894513,0.209926,-0.394687,0.008725,-0.082319,-0.022342
0.009542,0.473456,-0.880766,0.008728,-0.079913,-0.026058
-0.274165,-0.330609,0.903068,0.007509,-0.080993,-0.022053
0.927728,-0.351017,-0.126912,0.011458,-0.082152,-0.022503
0.725500,-0.646546,-0.235858,0.014510,-0.084564,-0.023415
-0.708201,0.612652,0.350868,0.011434,-0.081597,-0.021822
0.990861,-0.127004,0.045448,0.015585,-0.081790,-0.021537
0.886292,-0.119045,-0.447566,0.019258,-0.081947,-0.023335
-0.960879,0.260213,0.094868,0.015140,-0.080509,-0.022838
0.088641,0.855984,0.509346,0.015448,-0.076591,-0.020611
-0.633010,-0.567199,0.526862,0.012746,-0.078635,-0.018330
0.802429,0.466742,0.371833,0.016022,-0.076372,-0.016711
0.100391,0.226807,-0.968752,0.016371,-0.075119,-0.020645
-0.829765,-0.551064,0.088425,0.012889,-0.077078,-0.020196
0.127388,-0.725148,-0.676707,0.013358,-0.079734,-0.022887
-0.021216,0.535368,-0.844353,0.013217,-0.077223,-0.026240
-0.276022,0.716129,-0.641070,0.012041,-0.073998,-0.028739
0.299011,0.195430,-0.934023,0.013203,-0.072907,-0.032404
-0.609483,-0.236886,-0.756582,0.010692,-0.073569,-0.035324
-0.133121,-0.985760,-0.102741,0.010115,-0.077232,-0.035595
0.996091,0.081099,-0.035004,0.014059,-0.076599,-0.035593
0.485459,0.317474,0.814580,0.015937,-0.075029,-0.032206
0.828807,-0.430850,0.356998,0.019163,-0.076441,-0.030661
-0.733050,-0.532145,-0.423626,0.016189,-0.078242,-0.032214
-0.664492,0.599543,-0.446092,0.013510,-0.075573,-0.033844
0.492346,-0.717388,-0.492900,0.015387,-0.078090,-0.035644
-0.904976,0.308770,0.292712,0.011792,-0.076579,-0.034361
0.284219,-0.793426,-0.538233,0.012852,-0.079368,-0.036322
0.676590,-0.489325,-0.550262,0.015425,-0.080957,-0.038314
0.656283,0.336948,-0.675098,0.017899,-0.079344,-0.040773
-0.036449,0.931166,0.362770,0.017690,-0.075457,-0.039221
-0.665066,0.117156,0.737537,0.015074,-0.074719,-0.036245
-0.337925,0.571479,0.747809,0.013727,-0.072253,-0.033252
0.622555,0.394073,-0.676115,0.016042,-0.070480,-0.035696
-0.220972,0.574008,-0.788471,0.015144,-0.068039,-0.038548
0.049186,0.302231,0.951965,0.015273,-0.066641,-0.034810
0.786805,0.379373,0.486840,0.018173,-0.064965,-0.032849
-0.048319,-0.976597,-0.209579,0.017924,-0.068379,-0.033511
-0.180213,-0.768838,-0.613524,0.017185,-0.070993,-0.035675
-0.231430,0.720733,-0.653440,0.016260,-0.068049,-0.037971
-0.796997,-0.067372,0.600214,0.013248,-0.068047,-0.035608
0.769609,0.045273,-0.636908,0.016039,-0.067629,-0.037827
0.190865,0.964251,-0.183822,0.016682,-0.063835,-0.038363
0.217077,0.118797,-0.968899,0.017416,-0.063166,-0.041772
0.329763,-0.350249,0.876688,0.018556,-0.064214,-0.038420
0.558938,0.216652,-0.800407,0.020521,-0.063192,-0.041191
-0.719494,-0.663302,0.205811,0.017840,-0.065367,-0.040296
0.649129,0.581851,-0.489982,0.020119,-0.063030,-0.041919
-0.740820,0.323589,0.588623,0.017382,-0.061639,-0.039651
-0.142457,-0.092361,0.985482,0.016809,-0.061750,-0.035977
-0.398558,0.886151,-0.236404,0.015325,-0.058364,-0.036693
-0.596741,0.656987,-0.460726,0.013147,-0.055819,-0.038202
-0.154854,0.552550,-0.818968,0.012551,-0.053661,-0.040970
-0.488379,-0.547132,0.679804,0.010781,-0.055405,-0.038423
-0.952662,-0.226641,0.202654,0.007389,-0.056008,-0.037575
-0.659417,0.146268,-0.737411,0.005049,-0.055298,-0.040030
-0.305140,0.945775,-0.111352,0.003965,-0.051798,-0.040279
-0.959122,-0.163527,-0.230965,0.000609,-0.052187,-0.040944
-0.029750,0.889347,0.456263,0.000504,-0.048918,-0.039217
-0.044872,0.987394,0.151787,0.000347,-0.045332,-0.038557
0.506199,0.847905,-0.157545,0.002091,-0.042252,-0.038967
-0.737726,-0.640789,-0.212486,-0.000451,-0.044309,-0.039563
-0.798363,-0.114558,-0.591180,-0.003184,-0.044549,-0.041452
0.966267,-0.139223,-0.216669,0.000125,-0.044872,-0.042050
-0.158999,-0.459932,0.873603,-0.000416,-0.046284,-0.038936
0.710239,0.070663,0.700405,0.001993,-0.045888,-0.036430
-0.622601,-0.411735,0.665464,-0.000118,-0.047124,-0.034058
-0.932649,-0.100890,0.346391,-0.003257,-0.047305,-0.032777
0.528476,-0.476122,0.702867,-0.001473,-0.048744,-0.030309
-0.874110,-0.482689,0.054239,-0.004392,-0.050195,-0.030026
-0.952755,-0.289906,-0.090619,-0.007553,-0.050994,-0.030228
-0.530887,0.477287,-0.700254,-0.009291,-0.049239,-0.032454
0.281700,0.906726,-0.313836,-0.008328,-0.046074,-0.033386
-0.586933,-0.136280,0.798083,-0.010238,-0.046371,-0.030642
-0.684666,-0.459334,-0.565901,-0.012456,-0.047730,-0.032402
0.489874,-0.469419,0.734622,-0.010809,-0.049112,-0.029887
-0.184807,-0.932250,0.311056,-0.011378,-0.051998,-0.028773
0.905437,-0.419961,0.061776,-0.008391,-0.053197,-0.028478
-0.531908,0.846142,-0.033430,-0.010091,-0.050277,-0.028494
-0.962322,0.264180,-0.064378,-0.013173,-0.049259,-0.028610
-0.284810,0.064758,0.956394,-0.014049,-0.048892,-0.025433
0.164666,0.419178,-0.892846,-0.013474,-0.047387,-0.028222
0.069446,0.971991,0.224522,-0.013209,-0.044119,-0.027412
0.778670,-0.542514,-0.315201,-0.010679,-0.045712,-0.028332
-0.512819,-0.743099,0.429907,-0.012278,-0.047933,-0.026872
-0.497361,-0.280393,0.820982,-0.013818,-0.048671,-0.024181
-0.552843,-0.622640,-0.553790,-0.015523,-0.050487,-0.025857
-0.497332,0.834898,-0.235810,-0.017043,-0.047694,-0.026519
0.903397,-0.349119,0.248979,-0.014149,-0.048642,-0.025653
-0.692630,0.646240,-0.320370,-0.016276,-0.046463,-0.026576
0.796005,0.541188,0.271094,-0.013737,-0.044627,-0.025646
0.961529,0.078305,-0.263308,-0.010699,-0.044244,-0.026387
-0.556216,-0.293880,-0.777341,-0.012393,-0.045019,-0.028719
-0.884282,0.409661,0.224106,-0.015093,-0.043612,-0.027936
0.099750,0.065562,0.992850,-0.014738,-0.043275,-0.024785
0.471321,-0.878214,0.081219,-0.013243,-0.045844,-0.024459
-0.553221,0.829780,0.073566,-0.014899,-0.043158,-0.024159
-0.394556,-0.599794,0.696112,-0.016060,-0.044860,-0.021956
-0.345154,-0.776841,-0.526675,-0.017063,-0.047092,-0.023495
0.125743,0.868721,-0.479076,-0.016629,-0.044308,-0.024879
0.318735,-0.094898,0.943081,-0.015613,-0.044461,-0.021946
0.721357,0.382130,0.577599,-0.013387,-0.043173,-0.020135
-0.541107,0.516816,-0.663404,-0.014976,-0.041486,-0.022072
-0.704551,-0.072075,0.705983,-0.017047,-0.041578,-0.019886
0.940317,-0.032670,0.338729,-0.014181,-0.041551,-0.018812
0.305666,-0.018222,0.951964,-0.013226,-0.041481,-0.015915
-0.907423,-0.016499,-0.419894,-0.015887,-0.041407,-0.017117
0.776461,-0.215486,0.592178,-0.013536,-0.041924,-0.015309
-0.591455,0.396706,-0.702001,-0.015246,-0.040626,-0.017340
0.487930,0.550421,-0.677467,-0.013761,-0.038882,-0.019288
-0.909477,0.116425,0.399119,-0.016396,-0.038426,-0.018057
0.782617,0.486107,0.388859,-0.014053,-0.036887,-0.016864
-0.063028,-0.268896,-0.961105,-0.014196,-0.037566,-0.019625
0.277184,0.830074,0.483886,-0.013346,-0.035036,-0.018157
0.174548,0.543057,0.821354,-0.012800,-0.033356,-0.015716
-0.235777,0.932444,0.273782,-0.013447,-0.030556,-0.014877
0.314741,0.630735,-0.709303,-0.012498,-0.028645,-0.016884
0.311472,0.946560,0.083722,-0.011564,-0.025835,-0.016594
0.145730,-0.431154,-0.890432,-0.011112,-0.026999,-0.019105
-0.224491,-0.768075,-0.599720,-0.011724,-0.029123,-0.020769
-0.892425,-0.439530,-0.101932,-0.014240,-0.030295,-0.021001
-0.704013,0.329759,-0.628987,-0.016205,-0.029270,-0.022733
0.631057,0.116348,-0.766962,-0.014366,-0.028856,-0.024847
0.059024,-0.905213,0.420839,-0.014159,-0.031339,-0.023585
0.986889,-0.148185,-0.063963,-0.011331,-0.031669,-0.023699
-0.942534,-0.277820,0.185597,-0.013954,-0.032362,-0.023109
-0.565155,-0.795939,-0.216980,-0.015502,-0.034507,-0.023654
0.028657,-0.792628,0.609032,-0.015378,-0.036630,-0.021882
-0.514786,0.857001,-0.023346,-0.016773,-0.034134,-0.021886
0.098999,0.597102,-0.796033,-0.016451,-0.032376,-0.024042
0.231819,0.537213,-0.810963,-0.015761,-0.030794,-0.026228
-0.109229,0.944434,0.310022,-0.016020,-0.028092,-0.025297
-0.764669,0.426194,-0.483364,-0.018088,-0.026837,-0.026562
0.576497,-0.697278,0.425975,-0.016450,-0.028684,-0.025315
-0.817989,0.571537,0.065110,-0.018652,-0.027035,-0.025067
0.582522,-0.753443,-0.304945,-0.017005,-0.029026,-0.025834
0.393023,-0.844473,-0.363865,-0.015885,-0.031254,-0.026757
0.195937,-0.050560,-0.979312,-0.015308,-0.031306,-0.029353
-0.940289,-0.283149,-0.188902,-0.017821,-0.031990,-0.029786
0.040625,0.384037,-0.922424,-0.017663,-0.030863,-0.032205
-0.882840,-0.137784,0.449009,-0.020001,-0.031152,-0.030905
0.770044,-0.624233,0.131777,-0.017872,-0.032751,-0.030466
0.887154,0.111244,0.447864,-0.015439,-0.032364,-0.029180
0.305369,-0.637556,0.707299,-0.014579,-0.033986,-0.027206
-0.934505,0.326956,0.140712,-0.017039,-0.033021,-0.026757
0.895081,0.163430,-0.414875,-0.014606,-0.032497,-0.027792
0.778686,-0.608284,-0.153750,-0.012496,-0.034028,-0.028127
-0.997698,-0.067203,-0.009073,-0.015110,-0.034116,-0.028076
0.213578,0.849728,-0.482024,-0.014505,-0.031778,-0.029277
-0.155368,-0.014250,-0.987754,-0.014876,-0.031732,-0.031806
-0.898557,0.101196,0.427029,-0.017202,-0.031382,-0.030599
-0.698058,0.029887,-0.715417,-0.018989,-0.031221,-0.032396
-0.941472,0.214723,0.259855,-0.021404,-0.030577,-0.031631
-0.999416,0.022975,0.025298,-0.023957,-0.030438,-0.031483
0.682805,0.331163,-0.651236,-0.022117,-0.029496,-0.033097
0.840600,0.540196,-0.039744,-0.019876,-0.028016,-0.033114
0.941024,0.282242,0.186582,-0.017387,-0.027213,-0.032545
-0.121242,-0.338773,-0.933024,-0.017655,-0.028018,-0.034871
-0.085322,-0.140765,0.986360,-0.017829,-0.028308,-0.032239
-0.092023,-0.635832,0.766322,-0.018020,-0.029870,-0.030187
-0.869002,0.454712,0.195120,-0.020202,-0.028627,-0.029609
-0.007586,-0.701714,0.712418,-0.020170,-0.030349,-0.027711
-0.046341,-0.140935,0.988934,-0.020237,-0.030631,-0.025118
-0.659344,0.538414,0.524763,-0.021863,-0.029183,-0.023718
-0.131474,0.137068,0.981798,-0.022141,-0.028761,-0.021166
0.183518,-0.307656,-0.933632,-0.021620,-0.029467,-0.023476
0.359566,-0.149760,-0.921023,-0.020658,-0.029771,-0.025743
-0.964007,-0.057668,0.259547,-0.023034,-0.029841,-0.025024
0.525481,-0.719422,-0.454205,-0.021656,-0.031574,-0.026103
-0.114338,0.989414,0.089370,-0.021888,-0.029015,-0.025813
0.004595,-0.869536,0.493847,-0.021822,-0.031116,-0.024514
-0.925974,-0.209331,-0.314249,-0.024077,-0.031561,-0.025237
-0.676773,-0.553658,0.485223,-0.025700,-0.032859,-0.023967
-0.271827,0.608900,-0.745219,-0.026311,-0.031267,-0.025757
-0.870058,0.444700,-0.212699,-0.028399,-0.030089,-0.026219
-0.891776,0.273097,0.360767,-0.030531,-0.029340,-0.025264
0.221678,0.369729,-0.902308,-0.029910,-0.028357,-0.027424
0.396775,-0.742811,0.539260,-0.028862,-0.030113,-0.026032
-0.866008,0.391131,-0.311524,-0.030913,-0.029080,-0.026731
0.911385,0.209162,-0.354441,-0.028610,-0.028498,-0.027533
0.987559,-0.066773,-0.142370,-0.026131,-0.028591,-0.027813
0.132175,0.676149,-0.724812,-0.025746,-0.026876,-0.029509
-0.300817,0.449421,-0.841148,-0.026414,-0.025720,-0.031479
